,unitary
0,"Operator([[ 0.85030065-0.2171174j ,  0.47594283+0.05768248j],
          [-0.39002468+0.27880029j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.85030065-0.2171174j ,  0.36467529+0.31122465j],
          [-0.17082363+0.44795997j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.85030065-0.2171174j , -0.07399023+0.47368164j],
          [ 0.29202761+0.38022194j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[0.85030065-0.2171174j , 0.11861178+0.46452136j],
          [0.11861178+0.46452136j, 0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.85030065-0.2171174j , -0.4766295 +0.05170266j],
          [ 0.44306932-0.183135j  ,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.85030065-0.2171174j , -0.28791444-0.38334596j],
          [ 0.06888285-0.47445126j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.85030065-0.2171174j ,  0.47637256+0.05401882j],
          [-0.39215825+0.27579115j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[0.85030065-0.2171174j , 0.22763876+0.42193535j],
          [0.00251478+0.47941894j, 0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.85030065-0.2171174j ,  0.41137849+0.24620436j],
          [-0.24298193+0.41329001j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.85030065-0.2171174j , -0.35878434+0.31799786j],
          [ 0.46731918+0.107059j  ,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
