,unitary
0,"Operator([[ 0.99843817-0.02496616j, -0.04745732+0.01567546j],
          [ 0.04818146+0.01328399j,  0.99843817-0.02496616j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.99843817-0.02496616j,  0.00164394-0.04995213j],
          [-0.00413845-0.04980754j,  0.99843817-0.02496616j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.99843817-0.02496616j, -0.04649856-0.01832487j],
          [ 0.04552459-0.02062593j,  0.99843817-0.02496616j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.99843817-0.02496616j, -0.04993207+0.00216934j],
          [ 0.04997809-0.00032893j,  0.99843817-0.02496616j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.99843817-0.02496616j, -0.04925528-0.00847556j],
          [ 0.04877012-0.01092671j,  0.99843817-0.02496616j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.99843817-0.02496616j, -0.0468483 +0.01741131j],
          [ 0.04765996+0.01504811j,  0.99843817-0.02496616j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.99843817-0.02496616j, -0.04978845+0.00436207j],
          [ 0.04994424+0.00186824j,  0.99843817-0.02496616j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.99843817-0.02496616j, -0.04854364+0.01189255j],
          [ 0.04907735+0.00945151j,  0.99843817-0.02496616j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[0.99843817-0.02496616j, 0.00124935+0.04996355j],
          [0.00124935+0.04996355j, 0.99843817-0.02496616j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.99843817-0.02496616j, -0.03067061-0.03946177j],
          [ 0.02866001-0.04094534j,  0.99843817-0.02496616j]],
         input_dims=(2,), output_dims=(2,))"
