,unitary
0,"Operator([[ 0.9027011 -0.18298657j, -0.18469018+0.34283551j],
          [ 0.30361735+0.24385067j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.9027011 -0.18298657j,  0.14357586-0.36198428j],
          [-0.27320544-0.27749852j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.9027011 -0.18298657j, -0.22235416-0.31969559j],
          [ 0.08030642-0.38104793j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.9027011 -0.18298657j, -0.36433565+0.13749975j],
          [ 0.38912028-0.01523333j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.9027011 -0.18298657j, -0.24352673-0.30387724j],
          [ 0.1059676 -0.37472325j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[0.9027011 -0.18298657j, 0.07736548+0.3816559j ],
          [0.07736548+0.3816559j , 0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.9027011 -0.18298657j, -0.12312647+0.36944082j],
          [ 0.25727402+0.29232982j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.9027011 -0.18298657j, -0.06831291+0.3833797j ],
          [ 0.21221544+0.32651378j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.9027011 -0.18298657j,  0.20821192+0.32908121j],
          [-0.06362562+0.38418541j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 9.02701096e-01-0.18298657j, -1.51002278e-01-0.3589498j ],
          [-6.99326764e-04-0.38941771j,  9.02701096e-01-0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
