,unitary
0,"Operator([[ 0.85030065-0.2171174j ,  0.23232613-0.41937264j],
          [-0.40494332-0.25665104j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.85030065-0.2171174j , -0.23438181+0.41822723j],
          [ 0.4061982 +0.25466029j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.85030065-0.2171174j , -0.44714854-0.1729365j ],
          [ 0.30949958-0.36614048j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.85030065-0.2171174j ,  0.1347776 -0.46009113j],
          [-0.33885791-0.33915212j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.85030065-0.2171174j ,  0.428787  -0.21445409j],
          [-0.47911076+0.01737027j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.85030065-0.2171174j , -0.16438169+0.45036375j],
          [ 0.36017439+0.31642259j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.85030065-0.2171174j ,  0.37183301+0.30263684j],
          [-0.18122234+0.44385506j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.85030065-0.2171174j , -0.46268711+0.1255766j ],
          [ 0.46625077-0.11162018j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.85030065-0.2171174j , -0.29373636-0.37890341j],
          [ 0.07612194-0.47334374j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.85030065-0.2171174j ,  0.07328139-0.47379182j],
          [-0.29145837-0.38065847j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
