,unitary
0,"Operator([[ 0.95240675-0.13313589j, -0.09552768-0.25704218j],
          [ 0.02137992-0.27338456j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.95240675-0.13313589j, -0.19430457+0.19349923j],
          [ 0.23991755+0.1327998j ,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.95240675-0.13313589j,  0.09696388+0.25650385j],
          [-0.02290868+0.2732607j ,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.95240675-0.13313589j, -0.25391516-0.10355343j],
          [ 0.21578553-0.16921237j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.95240675-0.13313589j, -0.07361313-0.26415398j],
          [-0.00164479-0.27421436j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.95240675-0.13313589j, -0.03201072-0.27234451j],
          [-0.04389846-0.27068274j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.95240675-0.13313589j, -0.1778602 -0.20871504j],
          [ 0.11380863-0.2494871j ,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.95240675-0.13313589j,  0.09657327-0.25665117j],
          [-0.16325005-0.22033075j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.95240675-0.13313589j,  0.14284423-0.23407636j],
          [-0.20155686-0.18593292j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.95240675-0.13313589j,  0.2728712 -0.02715741j],
          [-0.26985837+0.04871015j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
