,unitary
0,"Operator([[ 0.95240675-0.13313589j, -0.1261128 -0.24349904j],
          [ 0.05450641-0.2687476j ,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.95240675-0.13313589j, -0.27256163+0.03010611j],
          [ 0.27036925-0.0457896j ,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.95240675-0.13313589j, -0.18767733-0.19993358j],
          [ 0.12565749-0.24373431j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.95240675-0.13313589j,  0.22361626+0.15871984j],
          [-0.17152037+0.21395556j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.95240675-0.13313589j, -0.07891521-0.26261875j],
          [ 0.00387505-0.27419191j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.95240675-0.13313589j, -0.2588027 +0.09064977j],
          [ 0.27373998+0.01620622j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.95240675-0.13313589j,  0.05659893-0.2683147j ],
          [-0.1280064 -0.24250893j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.95240675-0.13313589j,  0.2161413 -0.16875769j],
          [-0.25413261-0.10301862j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.95240675-0.13313589j,  0.1427628 -0.23412604j],
          [-0.20149218-0.18600301j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.95240675-0.13313589j, -0.26891669+0.05366595j],
          [ 0.27332459-0.02213336j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
