,unitary
0,"Operator([[ 0.9027011 -0.18298657j,  0.38651659-0.04745076j],
          [-0.37448355+0.10681161j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.9027011 -0.18298657j, -0.15080556+0.35903249j],
          [ 0.27871496+0.27196437j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.9027011 -0.18298657j,  0.37731546+0.09633113j],
          [-0.31001745+0.23566041j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.9027011 -0.18298657j, -0.16517846+0.35265099j],
          [ 0.2894682 +0.26048955j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.9027011 -0.18298657j, -0.3105337 +0.23497972j],
          [ 0.37752589+0.09550314j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.9027011 -0.18298657j,  0.06656953-0.38368626j],
          [-0.21072907-0.32747505j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.9027011 -0.18298657j, -0.31904512-0.22328649j],
          [ 0.20690816-0.3299025j ,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.9027011 -0.18298657j,  0.33902017-0.19160368j],
          [-0.38687224-0.044458j  ,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.9027011 -0.18298657j,  0.20134328+0.33332796j],
          [-0.05564542+0.38542215j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.9027011 -0.18298657j, -0.36791196-0.12762225j],
          [ 0.28917091-0.26081954j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
