,unitary
0,"Operator([[ 0.85030065-0.2171174j ,  0.33755933+0.34044463j],
          [-0.13301834+0.46060283j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.85030065-0.2171174j ,  0.47588218-0.05818076j],
          [-0.44551924+0.17709164j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.85030065-0.2171174j , -0.39678876+0.26908647j],
          [ 0.47722182+0.04591492j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.85030065-0.2171174j , -0.33282358-0.3450758j ],
          [ 0.12664202-0.46239663j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.85030065-0.2171174j ,  0.35049086+0.32711619j],
          [-0.15075681+0.45510574j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.85030065-0.2171174j ,  0.08923683-0.47104738j],
          [-0.30414483-0.37060055j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.85030065-0.2171174j , -0.04242524-0.47754471j],
          [-0.19171547-0.43942465j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.85030065-0.2171174j ,  0.45269695+0.15784269j],
          [-0.32160513+0.35555448j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.85030065-0.2171174j , -0.47077609+0.09065714j],
          [ 0.45660824-0.14614296j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.85030065-0.2171174j ,  0.39056317+0.27804543j],
          [-0.20944935+0.43125377j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
