,unitary
0,"Operator([[ 0.95240675-0.13313589j, -0.27420903+0.00237197j],
          [ 0.26434827-0.07291236j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.95240675-0.13313589j, -0.20614026-0.18083809j],
          [ 0.14864903-0.23043369j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.95240675-0.13313589j, -0.1780236 -0.20857568j],
          [ 0.11400398-0.2493979j ,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.95240675-0.13313589j,  0.21413092-0.17130139j],
          [-0.25289683-0.1060161j ,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.95240675-0.13313589j,  0.03611272-0.27183099j],
          [-0.10926972-0.25150814j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 9.52406750e-01-0.13313589j, -7.48522779e-02-0.26380553j],
          [-3.57583924e-04-0.27421906j,  9.52406750e-01-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.95240675-0.13313589j,  0.11308614+0.24981542j],
          [-0.04024702+0.27124969j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.95240675-0.13313589j, -0.22045245-0.16308568j],
          [ 0.16728064-0.21728646j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.95240675-0.13313589j, -0.26150412+0.08253372j],
          [ 0.27411227+0.0076605j ,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.95240675-0.13313589j, -0.08912113-0.25933307j],
          [ 0.01459073-0.27383084j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
