,unitary
0,"Operator([[ 0.99376067-0.04972948j, -0.08419243-0.05365021j],
          [ 0.07841574-0.0617874j ,  0.99376067-0.04972948j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.99376067-0.04972948j, -0.07710888-0.06341081j],
          [ 0.07039314-0.07079207j,  0.99376067-0.04972948j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.99376067-0.04972948j, -0.06963295-0.07153994j],
          [ 0.062143  -0.07813423j,  0.99376067-0.04972948j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.99376067-0.04972948j, -0.06735852-0.07368542j],
          [ 0.05966574-0.08004193j,  0.99376067-0.04972948j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.99376067-0.04972948j,  0.01708663+0.09836035j],
          [-0.00718162+0.09957477j,  0.99376067-0.04972948j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.99376067-0.04972948j, -0.08724211-0.04853376j],
          [ 0.08196097-0.05700097j,  0.99376067-0.04972948j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.99376067-0.04972948j, -0.080566  -0.05895618j],
          [ 0.07427771-0.06670482j,  0.99376067-0.04972948j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.99376067-0.04972948j,  0.01389742+0.09886138j],
          [-0.00395833+0.09975491j,  0.99376067-0.04972948j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.99376067-0.04972948j,  0.01487768+0.09871862j],
          [-0.00494794+0.09971073j,  0.99376067-0.04972948j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.99376067-0.04972948j, -0.07948208-0.06040952j],
          [ 0.07305411-0.06804269j,  0.99376067-0.04972948j]],
         input_dims=(2,), output_dims=(2,))"
