,unitary
0,"Operator([[0.9027011 -0.18298657j, 0.08717799+0.37953477j],
          [0.06750156+0.38352338j, 0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.9027011 -0.18298657j,  0.32546703+0.21381734j],
          [-0.2165106 +0.32368165j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.9027011 -0.18298657j, -0.35952237+0.14963393j],
          [ 0.38941223-0.00218263j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[0.9027011 -0.18298657j, 0.07736548+0.3816559j ],
          [0.07736548+0.3816559j , 0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.9027011 -0.18298657j, -0.31912267-0.22317564j],
          [ 0.20702275-0.3298306j ,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.9027011 -0.18298657j, -0.25229631+0.2966365j ],
          [ 0.34789599+0.1749715j ,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[0.9027011 -0.18298657j, 0.07736548+0.3816559j ],
          [0.07736548+0.3816559j , 0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.9027011 -0.18298657j,  0.19020434+0.33980723j],
          [-0.04286263+0.38705225j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.9027011 -0.18298657j,  0.38169774+0.07715882j],
          [-0.32151984+0.21970808j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.9027011 -0.18298657j, -0.07809883-0.38150651j],
          [-0.07663185-0.38180388j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
