,unitary
0,"Operator([[ 0.90789321-0.17879381j, -0.1575741 +0.34486677j],
          [ 0.27656804+0.25937002j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.90789321-0.17879381j, -0.08811552-0.36877953j],
          [-0.05829061-0.37465303j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.90789321-0.17879381j, -0.04992436+0.37585934j],
          [ 0.18870758+0.32886492j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.90789321-0.17879381j,  0.26742464+0.26878755j],
          [-0.14554267+0.3501143j ,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.90789321-0.17879381j, -0.24734118-0.28737611j],
          [ 0.11991077-0.35970001j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.90789321-0.17879381j,  0.1229216 -0.35868227j],
          [-0.2497413 -0.28529278j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.90789321-0.17879381j, -0.3778113 -0.0319579j ],
          [ 0.33748331-0.17282276j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.90789321-0.17879381j,  0.37015189-0.08216002j],
          [-0.37366482+0.06432176j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.90789321-0.17879381j, -0.32018685+0.20308389j],
          [ 0.37328019+0.0665176j ,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.90789321-0.17879381j, -0.07143561-0.3723703j ],
          [-0.07508654-0.37165132j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
