,unitary
0,"Operator([[ 0.9027011 -0.18298657j, -0.37291331-0.11217088j],
          [ 0.29979451-0.24853551j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.9027011 -0.18298657j, -0.32186036+0.21920892j],
          [ 0.381817  +0.07656646j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.9027011 -0.18298657j, -0.38571264-0.05359478j],
          [ 0.33439408-0.19956764j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.9027011 -0.18298657j,  0.37259475-0.11322455j],
          [-0.38727421+0.04080852j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.9027011 -0.18298657j,  0.17816613-0.34627081j],
          [-0.29894608-0.24955538j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.9027011 -0.18298657j, -0.36198575+0.14357216j],
          [ 0.38932058-0.00872517j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[0.9027011 -0.18298657j, 0.10298326+0.37555438j],
          [0.0513939 +0.38601206j, 0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.9027011 -0.18298657j, -0.37964871+0.08668047j],
          [ 0.38343458-0.06800417j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.9027011 -0.18298657j, -0.3373962 +0.1944491j ],
          [ 0.38648452+0.04771121j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.9027011 -0.18298657j,  0.07872685-0.38137741j],
          [-0.22102759-0.32061417j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
