theta_x,theta_y
-1.5109688424288403,-1.5109688424288403
-1.5336261601411911,-1.5336261601411911
3.141592653589793,3.141592653589793
-1.5295154057694007,-1.5295154057694007
-1.5686353508725392,-1.5686353508725392
-1.6004389803010752,-1.6004389803010752
-1.6478222746335074,-1.6478222746335074
