num_of_intervals,total_time,drift_parameter,taylor_truncate_len,init_seed,target_state_seed,final_cost
1.0,3.0,1.0,20.0,8.0,3.0,-0.013319200904774552
1.0,3.0,1.0,20.0,9.0,3.0,-0.013319200904774552
1.0,3.0,1.0,20.0,0.0,4.0,-0.5387528253139638
1.0,3.0,1.0,20.0,1.0,4.0,-0.5387528253138537
1.0,3.0,1.0,20.0,2.0,4.0,-0.5387528253136658
1.0,3.0,1.0,20.0,3.0,4.0,-0.5429070590397868
1.0,3.0,1.0,20.0,4.0,4.0,-0.6280175538261817
1.0,3.0,1.0,20.0,5.0,4.0,-0.6280175538044288
1.0,3.0,1.0,20.0,6.0,4.0,-0.5387528253138884
1.0,3.0,1.0,20.0,7.0,4.0,-0.5387528252074454
1.0,3.0,1.0,20.0,8.0,4.0,-0.5387528253141901
1.0,3.0,1.0,20.0,9.0,4.0,-0.6280175538049738
1.0,3.0,1.0,20.0,0.0,5.0,-0.7218876262262053
1.0,3.0,1.0,20.0,1.0,5.0,-0.7218876262444438
1.0,3.0,1.0,20.0,2.0,5.0,-0.6884369958194652
1.0,3.0,1.0,20.0,3.0,5.0,-0.5007280636530902
1.0,3.0,1.0,20.0,4.0,5.0,-0.6884369958239948
1.0,3.0,1.0,20.0,5.0,5.0,-0.6884369958303828
1.0,3.0,1.0,20.0,6.0,5.0,-0.7218876262416728
1.0,3.0,1.0,20.0,7.0,5.0,-0.7218876262448338
1.0,3.0,1.0,20.0,8.0,5.0,-0.7218876261364512
1.0,3.0,1.0,20.0,9.0,5.0,-0.6884369958246598
1.0,3.0,1.0,20.0,0.0,6.0,-0.7730034327519145
1.0,3.0,1.0,20.0,1.0,6.0,-0.7211217756724474
1.0,3.0,1.0,20.0,2.0,6.0,-0.721121775601488
1.0,3.0,1.0,20.0,3.0,6.0,-0.7211217757033728
1.0,3.0,1.0,20.0,4.0,6.0,-0.7730034327434895
1.0,3.0,1.0,20.0,5.0,6.0,-0.7730034327517326
1.0,3.0,1.0,20.0,6.0,6.0,-0.7211217757018902
1.0,3.0,1.0,20.0,7.0,6.0,-0.7730034327464834
1.0,3.0,1.0,20.0,8.0,6.0,-0.7211217756776291
1.0,3.0,1.0,20.0,9.0,6.0,-0.7730034326967667
1.0,3.0,1.0,20.0,0.0,7.0,-0.655716418609365
1.0,3.0,1.0,20.0,1.0,7.0,-0.6557164186093165
1.0,3.0,1.0,20.0,2.0,7.0,-0.655716418609262
1.0,3.0,1.0,20.0,3.0,7.0,-0.4763434633556695
1.0,3.0,1.0,20.0,4.0,7.0,-0.5210122339613981
1.0,3.0,1.0,20.0,5.0,7.0,-0.5210122339048617
