,unitary
0,"Operator([[ 0.95240675-0.13313589j, -0.04768748+0.27004097j],
          [ 0.11990993+0.24661271j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.95240675-0.13313589j,  0.22559461-0.15589512j],
          [-0.25969639-0.08805683j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.95240675-0.13313589j,  0.18839425-0.19925819j],
          [-0.235813  -0.13995873j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.95240675-0.13313589j, -0.2570092 +0.09561637j],
          [ 0.27337717+0.02147424j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.95240675-0.13313589j, -0.17460842-0.21144295j],
          [ 0.10993345-0.25121874j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[0.95240675-0.13313589j, 0.03796368+0.27157868j],
          [0.03796368+0.27157868j, 0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.95240675-0.13313589j, -0.09695375+0.25650768j],
          [ 0.16357659+0.22008843j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.95240675-0.13313589j, -0.09364515+0.25773398j],
          [ 0.1607311 +0.222175j  ,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[0.95240675-0.13313589j, 0.07251227+0.26445829j],
          [0.0027869 +0.27420513j, 0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.95240675-0.13313589j,  0.01283533-0.27391873j],
          [-0.08745711-0.25989896j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
