,unitary
0,"Operator([[ 0.85030065-0.2171174j , -0.14533089+0.45686735j],
          [ 0.34657374+0.33126348j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.85030065-0.2171174j , -0.11179306-0.46620935j],
          [-0.12540503-0.46273364j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.85030065-0.2171174j , -0.00366317+0.47941154j],
          [ 0.23305687+0.41896699j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.85030065-0.2171174j,  0.35046425+0.3271447j],
          [-0.15071979+0.455118j ,  0.85030065-0.2171174j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.85030065-0.2171174j , -0.3165209 -0.36008799j],
          [ 0.10513785-0.46775515j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.85030065-0.2171174j ,  0.15412182-0.45397722j],
          [-0.35290289-0.32451255j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.85030065-0.2171174j , -0.47912626+0.0169373j ],
          [ 0.42859303-0.21484149j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.85030065-0.2171174j ,  0.46407575-0.12034346j],
          [-0.46496051+0.11687845j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.85030065-0.2171174j , -0.3580176 +0.31886086j],
          [ 0.46706004+0.10818395j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.85030065-0.2171174j , -0.0827503 -0.47223006j],
          [-0.15377893-0.45409348j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
