,unitary
0,"Operator([[ 0.9827211 -0.08208352j, -0.06340641+0.15330086j],
          [ 0.08795983+0.14065773j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.9827211 -0.08208352j,  0.15001091-0.07083963j],
          [-0.15968426-0.0449718j ,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.9827211 -0.08208352j,  0.03236751-0.16270793j],
          [-0.05891162-0.15508368j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.9827211 -0.08208352j, -0.16528409+0.01423718j],
          [ 0.16535568-0.01338009j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.9827211 -0.08208352j, -0.11791504-0.11669434j],
          [ 0.09692198-0.13463899j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.9827211 -0.08208352j, -0.0148598 +0.16522927j],
          [ 0.04206479+0.16047455j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.9827211 -0.08208352j, -0.06741252+0.15158192j],
          [ 0.09162525+0.13829801j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.9827211 -0.08208352j, -0.03045763+0.16307624j],
          [ 0.0570893 +0.15576373j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.9827211 -0.08208352j,  0.12092683+0.11357037j],
          [-0.10041029+0.13205794j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.9827211 -0.08208352j,  0.09227198-0.13786736j],
          [-0.11386505-0.1206494j ,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
