,unitary
0,"Operator([[ 0.90789321-0.17879381j,  0.03126011-0.37786968j],
          [-0.17219921-0.3378019j ,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[0.90789321-0.17879381j, 0.04408679+0.37658869j],
          [0.10199269+0.36518513j, 0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.90789321-0.17879381j,  0.37857385+0.02108389j],
          [-0.34231191+0.16304982j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.90789321-0.17879381j, -0.19421682+0.3256417j ],
          [ 0.3031853 +0.22768699j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.90789321-0.17879381j,  0.28798552-0.24663137j],
          [-0.35999478-0.1190229j ,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.90789321-0.17879381j,  0.22120622-0.30794561j],
          [-0.32144976-0.20107893j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.90789321-0.17879381j, -0.28143432+0.2540815j ],
          [ 0.35675755+0.12840069j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.90789321-0.17879381j,  0.25969083-0.27626683j],
          [-0.34504943-0.15717373j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.90789321-0.17879381j, -0.02560534-0.37829493j],
          [-0.11974109-0.35975653j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.90789321-0.17879381j,  0.20107667+0.32145118j],
          [-0.06418086+0.37368905j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
