,unitary
0,"Operator([[ 0.98599146-0.07408833j, -0.11874973+0.09072077j],
          [ 0.13097344+0.07195633j,  0.98599146-0.07408833j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.98599146-0.07408833j, -0.07715737+0.1279785j ],
          [ 0.09541584+0.11501118j,  0.98599146-0.07408833j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.98599146-0.07408833j,  0.04917564-0.14111524j],
          [-0.06971145-0.13218195j,  0.98599146-0.07408833j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.98599146-0.07408833j,  0.07925575-0.1266897j ],
          [-0.09729807-0.11342328j,  0.98599146-0.07408833j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.98599146-0.07408833j, -0.02481161+0.14736397j],
          [ 0.0465548 +0.14200143j,  0.98599146-0.07408833j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.98599146-0.07408833j,  0.00632846-0.14930407j],
          [-0.02856912-0.14668183j,  0.98599146-0.07408833j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.98599146-0.07408833j, -0.07815351-0.12737262j],
          [ 0.0582416 -0.13762148j,  0.98599146-0.07408833j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.98599146-0.07408833j, -0.14273552-0.04425299j],
          [ 0.13451967-0.06508621j,  0.98599146-0.07408833j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.98599146-0.07408833j, -0.10672435+0.10460243j],
          [ 0.12115755+0.08747917j,  0.98599146-0.07408833j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.98599146-0.07408833j, -0.14484793-0.03675366j],
          [ 0.13772905-0.05798676j,  0.98599146-0.07408833j]],
         input_dims=(2,), output_dims=(2,))"
