,unitary
0,"Operator([[ 0.88064867-0.19898603j,  0.24662496+0.35219114j],
          [-0.07123844+0.42401363j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.88064867-0.19898603j,  0.42816409-0.03921722j],
          [-0.4034295 +0.14868462j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.88064867-0.19898603j, -0.41310442+0.11919402j],
          [ 0.42421941-0.07000259j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.88064867-0.19898603j, -0.31894535-0.28833373j],
          [ 0.16398878-0.39745459j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.88064867-0.19898603j,  0.22658211+0.36540802j],
          [-0.04746007+0.42732893j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.88064867-0.19898603j, -0.06606528-0.42485039j],
          [-0.12302011-0.41198122j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.88064867-0.19898603j,  0.06326854-0.42527587j],
          [-0.23997205-0.35675747j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.88064867-0.19898603j,  0.40080156+0.15562964j],
          [-0.2949496 +0.31283735j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.88064867-0.19898603j, -0.42991978-0.00560854j],
          [ 0.38574151-0.18991041j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.88064867-0.19898603j,  0.31351558+0.29422858j],
          [-0.15655199+0.40044219j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
