theta
1.1030578304182246
-1.8344418125556963
-2.6016818257219283
-3.140735266138074
2.412201450594016
2.61717460947806
0.5819978840017723
1.8327327874439259
0.5586335633762921
2.3046785954429687
1.986027578530892
-2.751324050757769
