,unitary
0,"Operator([[ 0.88064867-0.19898603j,  0.3489133 -0.25124089j],
          [-0.42303888-0.07681526j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.88064867-0.19898603j,  0.42154059+0.08465225j],
          [-0.34419101+0.25767232j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.88064867-0.19898603j,  0.42189122-0.08288712j],
          [-0.41654219+0.10656021j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.88064867-0.19898603j, -0.10369848-0.41726382j],
          [-0.0857811 -0.42131233j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.88064867-0.19898603j, -0.02850022+0.42901074j],
          [ 0.21018731+0.37507835j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.88064867-0.19898603j, -0.18978413-0.38580365j],
          [ 0.00546781-0.42992159j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.88064867-0.19898603j, -0.27080644+0.33395561j],
          [ 0.38808384+0.18507676j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.88064867-0.19898603j,  0.42492765-0.06556651j],
          [-0.41183653+0.12350364j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.88064867-0.19898603j, -0.27885052+0.32726879j],
          [ 0.3924714 +0.17558097j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[0.88064867-0.19898603j, 0.1432593 +0.40538777j],
          [0.04495744+0.42759947j, 0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
