,unitary
0,"Operator([[ 0.97517033-0.0978434j , -0.14923778-0.13113957j],
          [ 0.12020955-0.15817448j,  0.97517033-0.0978434j ]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.97517033-0.0978434j , -0.19825184+0.01287285j],
          [ 0.19685744-0.02677031j,  0.97517033-0.0978434j ]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.97517033-0.0978434j, -0.1707724 -0.1015199j],
          [ 0.14719943-0.1334235j,  0.97517033-0.0978434j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.97517033-0.0978434j ,  0.17373283-0.09636601j],
          [-0.18941471-0.05992972j,  0.97517033-0.0978434j ]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.97517033-0.0978434j ,  0.05895977-0.18971887j],
          [-0.09547582-0.17422362j,  0.97517033-0.0978434j ]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.97517033-0.0978434j , -0.19695932-0.02601018j],
          [ 0.18786582-0.06462149j,  0.97517033-0.0978434j ]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[0.97517033-0.0978434j , 0.03570546+0.19543445j],
          [0.0038331 +0.19863235j, 0.97517033-0.0978434j ]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.97517033-0.0978434j , -0.18614603-0.06942016j],
          [ 0.16864385-0.10501789j,  0.97517033-0.0978434j ]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.97517033-0.0978434j , -0.1913141 -0.0535576j ],
          [ 0.17686031-0.09049826j,  0.97517033-0.0978434j ]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.97517033-0.0978434j , -0.01146052-0.1983385j ],
          [-0.0281717 -0.19666179j,  0.97517033-0.0978434j ]],
         input_dims=(2,), output_dims=(2,))"
