,unitary
0,"Operator([[ 0.92502524-0.16355243j, -0.23508185-0.24963058j],
          [ 0.1352317 -0.31510521j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[0.92502524-0.16355243j, 0.0597013 +0.33766057j],
          [0.0597013 +0.33766057j, 0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.92502524-0.16355243j,  0.27126812+0.20974392j],
          [-0.18290114+0.29004496j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.92502524-0.16355243j, -0.24483679+0.24007052j],
          [ 0.31231265+0.1415617j ,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.92502524-0.16355243j,  0.15524266-0.30574274j],
          [-0.25066923-0.23397402j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.92502524-0.16355243j, -0.27873569-0.1997131j ],
          [ 0.19335551-0.2831829j ,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.92502524-0.16355243j, -0.23373284+0.25089414j],
          [ 0.3055933 +0.15553663j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.92502524-0.16355243j, -0.13749144-0.31412579j],
          [ 0.02144266-0.34222671j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.92502524-0.16355243j, -0.16192776-0.30225536j],
          [ 0.04846782-0.33945512j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.92502524-0.16355243j,  0.34173804+0.02817835j],
          [-0.31135709+0.1436512j ,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
