theta
1.8348679595959434
2.209479921278041
-3.141592653589793
2.2510956658493777
0.3858999686893425
1.171385198748899
0.46650039284719685
0.4595689718444276
0.6203597457484201
1.1256533190548612
1.9946989184323256
2.2490841605208787
1.8401371494008603
