,unitary
0,"Operator([[ 0.96939523-0.10815603j, -0.20537907+0.07996627j],
          [ 0.2179532 +0.03273482j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.96939523-0.10815603j, -0.21996874+0.01374473j],
          [ 0.21758904-0.03507387j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[0.96939523-0.10815603j, 0.02455435+0.21902568j],
          [0.0243222 +0.21905158j, 0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.96939523-0.10815603j, -0.22030221-0.00648863j],
          [ 0.21345492-0.05488318j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.96939523-0.10815603j,  0.19343921-0.10562404j],
          [-0.21196186-0.06039319j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.96939523-0.10815603j, -0.21724111+0.03716809j],
          [ 0.22009093-0.01162532j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.96939523-0.10815603j, -0.21770712-0.03433332j],
          [ 0.20478673-0.08147122j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.96939523-0.10815603j, -0.22000946+0.01307681j],
          [ 0.21748154-0.03573434j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.96939523-0.10815603j, -0.2008699 -0.09069976j],
          [ 0.17594051-0.13274074j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[0.96939523-0.10815603j, 0.02600996+0.2188576j ],
          [0.02286535+0.21920844j, 0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
