,unitary
0,"Operator([[ 0.88064867-0.19898603j, -0.07506336+0.42335324j],
          [ 0.24979435+0.34995036j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.88064867-0.19898603j, -0.13565709-0.40799464j],
          [-0.05294194-0.42668446j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[0.88064867-0.19898603j, 0.01239709+0.4297776j ],
          [0.17359291+0.39335477j, 0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.88064867-0.19898603j,  0.27023473+0.3344184j ],
          [-0.10019602+0.41811868j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.88064867-0.19898603j, -0.34695703-0.25393561j],
          [ 0.20406881-0.37844206j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.88064867-0.19898603j,  0.21595744-0.37178604j],
          [-0.35482888-0.24281462j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.88064867-0.19898603j, -0.37286476+0.21408958j],
          [ 0.42869   +0.03297513j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.88064867-0.19898603j,  0.41447691+0.11433006j],
          [-0.32505341+0.28142984j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.88064867-0.19898603j, -0.25356007+0.34723157j],
          [ 0.37822105+0.20447815j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.88064867-0.19898603j, -0.22595433-0.36579655j],
          [ 0.04672624-0.4274098j ,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
