,unitary
0,"Operator([[ 0.87775053-0.20089548j,  0.28785329-0.32609125j],
          [-0.40103511-0.16842166j,  0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.87775053-0.20089548j,  0.43161529+0.05388189j],
          [-0.36520997+0.23625557j,  0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.87775053-0.20089548j, -0.06076914+0.43069958j],
          [ 0.24205887+0.36138971j,  0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[0.87775053-0.20089548j, 0.1148836 +0.4195197j ],
          [0.07903   +0.4277257j , 0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.87775053-0.20089548j, -0.30268879+0.31236919j],
          [ 0.40842508+0.14961274j,  0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.87775053-0.20089548j, -0.43173989+0.0528742j ],
          [ 0.41175739-0.14018155j,  0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.87775053-0.20089548j,  0.40451814-0.15987524j],
          [-0.4337874 +0.03199225j,  0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[0.87775053-0.20089548j, 0.09704358+0.42400184j],
          [0.09704358+0.42400184j, 0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.87775053-0.20089548j, -0.00812895-0.43488957j],
          [-0.18184228-0.39513087j,  0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.87775053-0.20089548j, -0.42974862+0.06716503j],
          [ 0.41618037-0.12644728j,  0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
