,unitary
0,"Operator([[ 0.90789321-0.17879381j, -0.32896818+0.18852752j],
          [ 0.37588662+0.04971861j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.90789321-0.17879381j,  0.09280163-0.36762827j],
          [-0.22526234-0.30499109j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.90789321-0.17879381j,  0.12139528-0.35920172j],
          [-0.24852591-0.28635216j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.90789321-0.17879381j,  0.16045908-0.34353395j],
          [-0.27873225-0.25704284j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.90789321-0.17879381j, -0.20049695-0.32181308j],
          [ 0.06350722-0.37380412j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.90789321-0.17879381j,  0.17292673-0.33743004j],
          [-0.2879546 -0.24666746j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.90789321-0.17879381j,  0.3146743 +0.21152487j],
          [-0.21097599+0.31504257j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.90789321-0.17879381j, -0.31985329-0.20360884j],
          [ 0.21876971-0.30968129j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[0.90789321-0.17879381j, 0.07326195+0.37201529j],
          [0.07326195+0.37201529j, 0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.90789321-0.17879381j, -0.07652927-0.37135692j],
          [-0.06998898-0.37264491j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
