,unitary
0,"Operator([[ 0.90789321-0.17879381j, -0.15977292-0.3438536j ],
          [ 0.01746712-0.37875795j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.90789321-0.17879381j,  0.2724529 -0.26368941j],
          [-0.3520897 -0.14069659j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.90789321-0.17879381j,  0.07269755-0.37212599j],
          [-0.20836477-0.31677565j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.90789321-0.17879381j,  0.30674056-0.22287422j],
          [-0.36834162-0.0899285j ,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.90789321-0.17879381j, -0.1717722 -0.33801923j],
          [ 0.03078259-0.37790888j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.90789321-0.17879381j, -0.02023718-0.37862005j],
          [-0.12483168-0.35802198j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[0.90789321-0.17879381j, 0.10610359+0.36401197j],
          [0.03983803+0.37706182j, 0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.90789321-0.17879381j, -0.27304623+0.26307498j],
          [ 0.35240576+0.13990307j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[0.90789321-0.17879381j, 0.07326195+0.37201529j],
          [0.07326195+0.37201529j, 0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.90789321-0.17879381j,  0.21406018-0.31295515j],
          [-0.31673674-0.20842391j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
