,unitary
0,"Operator([[ 0.95240675-0.13313589j, -0.18674915+0.20080083j],
          [ 0.23465399+0.14189335j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.95240675-0.13313589j,  0.27413708-0.00671402j],
          [-0.26546975+0.06871702j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.95240675-0.13313589j, -0.02863646-0.27271995j],
          [-0.04724633-0.2701185j ,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.95240675-0.13313589j, -0.27190162-0.0355771j ],
          [ 0.25172293-0.108774j  ,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.95240675-0.13313589j,  0.01976937-0.27350574j],
          [-0.0940121 -0.25760036j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 9.52406750e-01-0.13313589j, -3.31274835e-04+0.27421909j],
          [ 7.55147398e-02+0.26361666j,  9.52406750e-01-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.95240675-0.13313589j, -0.27107064-0.04143581j],
          [ 0.24931724-0.11418026j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.95240675-0.13313589j, -0.20321408+0.18412022j],
          [ 0.24591363+0.12133716j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.95240675-0.13313589j,  0.24866056+0.11560339j],
          [-0.20742803+0.17935951j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.95240675-0.13313589j, -0.12205222-0.24555951j],
          [ 0.05003646-0.2696156j ,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
