,unitary
0,"Operator([[ 0.90789321-0.17879381j, -0.20945915+0.31605308j],
          [ 0.31365388+0.21303505j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.90789321-0.17879381j,  0.01641555-0.37880499j],
          [-0.15881771-0.34429584j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.90789321-0.17879381j, -0.1462392 +0.34982393j],
          [ 0.26795907+0.26825477j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[0.90789321-0.17879381j, 0.13098486+0.35581688j],
          [0.01370737+0.37891265j, 0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.90789321-0.17879381j, -0.37796465-0.03009009j],
          [ 0.3383334 -0.17115256j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.90789321-0.17879381j,  0.18907331-0.32865479j],
          [-0.29956829-0.23242531j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.90789321-0.17879381j, -0.34759072-0.15147072j],
          [ 0.26420473-0.27195321j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.90789321-0.17879381j,  0.37380021-0.06353022j],
          [-0.36997704+0.0829438j ,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.90789321-0.17879381j, -0.37547224+0.05275688j],
          [ 0.36743939-0.09354667j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.90789321-0.17879381j,  0.12030051-0.35956985j],
          [-0.24765247-0.2871079j ,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
