,unitary
0,"Operator([[ 0.97517033-0.0978434j , -0.19350297+0.04501225j],
          [ 0.19858835+0.0056719j ,  0.97517033-0.0978434j ]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.97517033-0.0978434j , -0.10410714-0.16920758j],
          [ 0.06841557-0.18651759j,  0.97517033-0.0978434j ]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.97517033-0.0978434j , -0.15939449-0.1185871j ],
          [ 0.13265759-0.14789005j,  0.97517033-0.0978434j ]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.97517033-0.0978434j , -0.07337598+0.1846225j ],
          [ 0.10859217+0.16636479j,  0.97517033-0.0978434j ]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.97517033-0.0978434j ,  0.18182839-0.08004961j],
          [-0.19410733-0.04233023j,  0.97517033-0.0978434j ]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.97517033-0.0978434j , -0.16617368+0.10888439j],
          [ 0.18449326+0.07370034j,  0.97517033-0.0978434j ]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.97517033-0.0978434j , -0.15837313-0.11994772j],
          [ 0.13138628-0.14902064j,  0.97517033-0.0978434j ]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.97517033-0.0978434j ,  0.16497455-0.11069282j],
          [-0.18367731-0.07571096j,  0.97517033-0.0978434j ]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.97517033-0.0978434j ,  0.14590353+0.13483939j],
          [-0.11620672+0.16113814j,  0.97517033-0.0978434j ]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.97517033-0.0978434j , -0.16175475-0.11534689j],
          [ 0.13561453-0.14518334j,  0.97517033-0.0978434j ]],
         input_dims=(2,), output_dims=(2,))"
