,unitary
0,"Operator([[ 0.87775053-0.20089548j, -0.38524857-0.20193701j],
          [ 0.25906032-0.34940345j,  0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.87775053-0.20089548j,  0.4079495 -0.15090467j],
          [-0.43297528+0.0415623j ,  0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.87775053-0.20089548j,  0.20192267+0.38525608j],
          [-0.01424757+0.43473213j,  0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[0.87775053-0.20089548j, 0.13854539+0.41231079j],
          [0.05458819+0.43152653j, 0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.87775053-0.20089548j, -0.35286006+0.25433205j],
          [ 0.4283575 +0.0755306j ,  0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.87775053-0.20089548j, -0.14069522+0.41158216j],
          [ 0.30571265+0.30941039j,  0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.87775053-0.20089548j, -0.34253843-0.26807171j],
          [ 0.19183578-0.39037681j,  0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.87775053-0.20089548j, -0.43271601+0.04417993j],
          [ 0.40885463-0.14843486j,  0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.87775053-0.20089548j, -0.21018944-0.38080889j],
          [ 0.02362573-0.43432343j,  0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.87775053-0.20089548j, -0.07980274+0.4275822j ],
          [ 0.25784166+0.35030371j,  0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
