,unitary
0,"Operator([[ 0.96135264-0.1207989j ,  0.2448062 +0.03575815j],
          [-0.22834906+0.09521254j,  0.96135264-0.1207989j ]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.96135264-0.1207989j , -0.11625244+0.21838976j],
          [ 0.16666893+0.18283924j,  0.96135264-0.1207989j ]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.96135264-0.1207989j ,  0.12614875+0.21282672j],
          [-0.06957292+0.23742015j,  0.96135264-0.1207989j ]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.96135264-0.1207989j , -0.19998704+0.14564993j],
          [ 0.2298043 +0.09164444j,  0.96135264-0.1207989j ]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.96135264-0.1207989j , -0.20701958+0.13546813j],
          [ 0.23409919+0.08003929j,  0.96135264-0.1207989j ]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.96135264-0.1207989j ,  0.09940601+0.22655499j],
          [-0.04026511+0.24410539j,  0.96135264-0.1207989j ]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[0.96135264-0.1207989j , 0.04316996+0.24360844j],
          [0.01844178+0.24671567j, 0.96135264-0.1207989j ]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[0.96135264-0.1207989j , 0.05307491+0.2416439j ],
          [0.00835871+0.24726272j, 0.96135264-0.1207989j ]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.96135264-0.1207989j ,  0.17937176-0.17039511j],
          [-0.21595195-0.12072065j,  0.96135264-0.1207989j ]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.96135264-0.1207989j ,  0.0750651 +0.23574128j],
          [-0.01440818+0.24698406j,  0.96135264-0.1207989j ]],
         input_dims=(2,), output_dims=(2,))"
