,unitary
0,"Operator([[ 0.9827211 -0.08208352j,  0.02070646-0.16459881j],
          [-0.04772584-0.15888288j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.9827211 -0.08208352j, -0.00551454+0.16580445j],
          [ 0.03294444+0.1625921j ,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.9827211 -0.08208352j,  0.15750475+0.05209395j],
          [-0.14668006+0.07750152j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.9827211 -0.08208352j, -0.0577024 +0.15553765j],
          [ 0.08270592+0.14380979j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.9827211 -0.08208352j,  0.13988333-0.08918621j],
          [-0.15274065-0.06474428j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.9827211 -0.08208352j,  0.08457271-0.14271995j],
          [-0.1070775 -0.12671202j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.9827211 -0.08208352j, -0.1364242 +0.09439261j],
          [ 0.15019317+0.07045239j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.9827211 -0.08208352j,  0.09888852-0.1332013j ],
          [-0.11961583-0.11495034j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.9827211 -0.08208352j, -0.0074002 -0.165731j  ],
          [-0.02019647-0.16466217j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.9827211 -0.08208352j,  0.07766029+0.14659606j],
          [-0.05226445+0.15744826j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
