,unitary
0,"Operator([[ 0.9318629 -0.1567647j , -0.0827951 +0.31654595j],
          [ 0.18180996+0.27203218j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.9318629 -0.1567647j , -0.10411875-0.31018649j],
          [-0.00310364-0.32717998j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.9318629 -0.1567647j , -0.02434179+0.32628798j],
          [ 0.12976164+0.30036359j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.9318629 -0.1567647j ,  0.16269168+0.28387988j],
          [-0.06085264+0.32148612j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.9318629 -0.1567647j , -0.27406693-0.17872797j],
          [ 0.2005026 -0.25856349j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.9318629 -0.1567647j ,  0.18604671-0.26915236j],
          [-0.26387135-0.19346389j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.9318629 -0.1567647j , -0.28317525+0.16391505j],
          [ 0.32122056+0.06223923j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.9318629 -0.1567647j ,  0.29687012+0.13756635j],
          [-0.2355185 +0.22712861j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.9318629 -0.1567647j , -0.20376259+0.2560023j ],
          [ 0.27630947+0.17524112j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.9318629 -0.1567647j , -0.17807607-0.27449095j],
          [ 0.07846224-0.31764768j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
