num_of_intervals,total_time,drift_parameter,taylor_truncate_len,init_seed,target_state_seed,final_cost
1.0,2.0,1.0,20.0,4.0,0.0,-0.2196774742758709
1.0,2.0,1.0,20.0,5.0,0.0,-0.30606687992531934
1.0,2.0,1.0,20.0,6.0,0.0,-0.21967747427587064
1.0,2.0,1.0,20.0,7.0,0.0,-0.30606687979355596
1.0,2.0,1.0,20.0,8.0,0.0,-0.4959271912960219
1.0,2.0,1.0,20.0,9.0,0.0,-0.30606687989670306
1.0,2.0,1.0,20.0,0.0,1.0,-0.3416231131640942
1.0,2.0,1.0,20.0,1.0,1.0,-0.7733917350136832
1.0,2.0,1.0,20.0,2.0,1.0,-0.7733917369345163
1.0,2.0,1.0,20.0,3.0,1.0,-0.15867525232956226
1.0,2.0,1.0,20.0,4.0,1.0,-0.15051415037800167
1.0,2.0,1.0,20.0,5.0,1.0,-0.3416231161047532
1.0,2.0,1.0,20.0,6.0,1.0,-0.15867525251752848
1.0,2.0,1.0,20.0,7.0,1.0,-0.3416231131022289
1.0,2.0,1.0,20.0,8.0,1.0,-0.7733917349935618
1.0,2.0,1.0,20.0,9.0,1.0,-0.34162312035956705
1.0,2.0,1.0,20.0,0.0,2.0,-0.7389342070839133
1.0,2.0,1.0,20.0,1.0,2.0,-0.7389342071193877
1.0,2.0,1.0,20.0,2.0,2.0,-0.4378013514012503
1.0,2.0,1.0,20.0,3.0,2.0,-0.26862077063171363
1.0,2.0,1.0,20.0,4.0,2.0,-0.24974728046242056
1.0,2.0,1.0,20.0,5.0,2.0,-0.7389342070558149
1.0,2.0,1.0,20.0,6.0,2.0,-0.7389342070569189
1.0,2.0,1.0,20.0,7.0,2.0,-0.7389342070727696
1.0,2.0,1.0,20.0,8.0,2.0,-0.43780136126792524
1.0,2.0,1.0,20.0,9.0,2.0,-0.7389342070623892
1.0,2.0,1.0,20.0,0.0,3.0,-0.5854847055144292
1.0,2.0,1.0,20.0,1.0,3.0,-0.21062922302744697
1.0,2.0,1.0,20.0,2.0,3.0,-0.37825671446815223
1.0,2.0,1.0,20.0,3.0,3.0,-0.37825671446815223
1.0,2.0,1.0,20.0,4.0,3.0,-0.5854847055856629
1.0,2.0,1.0,20.0,5.0,3.0,-0.585484705385278
1.0,2.0,1.0,20.0,6.0,3.0,-0.21062921792820186
1.0,2.0,1.0,20.0,7.0,3.0,-0.5854847060086557
1.0,2.0,1.0,20.0,8.0,3.0,-0.2106292197659693
1.0,2.0,1.0,20.0,9.0,3.0,-0.5854847055288044
1.0,2.0,1.0,20.0,0.0,4.0,-0.47535145689206165
1.0,2.0,1.0,20.0,1.0,4.0,-0.4753514568488449
1.0,2.0,1.0,20.0,2.0,4.0,-0.7043473000421472
1.0,2.0,1.0,20.0,3.0,4.0,-0.7043473000529468
1.0,2.0,1.0,20.0,4.0,4.0,-0.5003409318053417
1.0,2.0,1.0,20.0,5.0,4.0,-0.7043473000420978
1.0,2.0,1.0,20.0,6.0,4.0,-0.47535145819016017
1.0,2.0,1.0,20.0,7.0,4.0,-0.47535145621066016
1.0,2.0,1.0,20.0,8.0,4.0,-0.5003409318053417
1.0,2.0,1.0,20.0,9.0,4.0,-0.5003409318053417
1.0,2.0,1.0,20.0,0.0,5.0,-0.7004594576115901
1.0,2.0,1.0,20.0,1.0,5.0,-0.5028603742652791
1.0,2.0,1.0,20.0,2.0,5.0,-0.5028603738510989
1.0,2.0,1.0,20.0,3.0,5.0,-0.20459260743152594
1.0,2.0,1.0,20.0,4.0,5.0,-0.7004594576304514
1.0,2.0,1.0,20.0,5.0,5.0,-0.7004594575845675
1.0,2.0,1.0,20.0,6.0,5.0,-0.5028603757862925
1.0,2.0,1.0,20.0,7.0,5.0,-0.7004594582566107
1.0,2.0,1.0,20.0,8.0,5.0,-0.502860378292613
1.0,2.0,1.0,20.0,9.0,5.0,-0.7004594573597857
1.0,2.0,1.0,20.0,0.0,6.0,-0.6221686111004583
1.0,2.0,1.0,20.0,1.0,6.0,-0.6221686106556475
1.0,2.0,1.0,20.0,2.0,6.0,-0.1550646322055821
1.0,2.0,1.0,20.0,3.0,6.0,-0.08876203455778973
1.0,2.0,1.0,20.0,4.0,6.0,-0.08026622690122792
1.0,2.0,1.0,20.0,5.0,6.0,-0.6221686117653561
1.0,2.0,1.0,20.0,6.0,6.0,-0.6221686106562213
1.0,2.0,1.0,20.0,7.0,6.0,-0.6221686118328524
1.0,2.0,1.0,20.0,8.0,6.0,-0.1550646320958382
1.0,2.0,1.0,20.0,9.0,6.0,-0.62216861065767
1.0,2.0,1.0,20.0,0.0,7.0,-0.45070280528792145
1.0,2.0,1.0,20.0,1.0,7.0,-0.45070281309435034
1.0,2.0,1.0,20.0,2.0,7.0,-0.45070280528084056
1.0,2.0,1.0,20.0,3.0,7.0,-0.11859693470286284
1.0,2.0,1.0,20.0,4.0,7.0,-0.4507028052870206
1.0,2.0,1.0,20.0,5.0,7.0,-0.3240907755809282
1.0,2.0,1.0,20.0,6.0,7.0,-0.4507028133212422
1.0,2.0,1.0,20.0,7.0,7.0,-0.45070281272416823
1.0,2.0,1.0,20.0,8.0,7.0,-0.4507028064500387
1.0,2.0,1.0,20.0,9.0,7.0,-0.32409077211671244
1.0,2.0,1.0,20.0,0.0,8.0,-0.8777755144751884
1.0,2.0,1.0,20.0,1.0,8.0,-0.8777755138962066
1.0,2.0,1.0,20.0,2.0,8.0,-0.34603685383241006
1.0,2.0,1.0,20.0,3.0,8.0,-0.8777755140863333
1.0,2.0,1.0,20.0,4.0,8.0,-0.3460368537878789
1.0,2.0,1.0,20.0,5.0,8.0,-0.34603685404860307
1.0,2.0,1.0,20.0,6.0,8.0,-0.877775514150788
1.0,2.0,1.0,20.0,7.0,8.0,-0.8777755160448304
1.0,2.0,1.0,20.0,8.0,8.0,-0.8777755151039659
1.0,2.0,1.0,20.0,9.0,8.0,-0.3460368538265344
1.0,2.0,1.0,20.0,0.0,9.0,-0.5138162884372286
1.0,2.0,1.0,20.0,1.0,9.0,-0.513816288447148
1.0,2.0,1.0,20.0,2.0,9.0,-0.4592675902502409
1.0,2.0,1.0,20.0,3.0,9.0,-0.4592676225793698
1.0,2.0,1.0,20.0,4.0,9.0,-0.44369265067800323
1.0,2.0,1.0,20.0,5.0,9.0,-0.44369265067800323
1.0,2.0,1.0,20.0,6.0,9.0,-0.5138162884213858
1.0,2.0,1.0,20.0,7.0,9.0,-0.5138162884370373
1.0,2.0,1.0,20.0,8.0,9.0,-0.5138162884275137
1.0,2.0,1.0,20.0,9.0,9.0,-0.44369265067800323
1.0,3.0,1.0,20.0,0.0,0.0,-0.23420950133243007
1.0,3.0,1.0,20.0,1.0,0.0,-0.26435173150384467
1.0,3.0,1.0,20.0,2.0,0.0,-0.2643442104464786
1.0,3.0,1.0,20.0,3.0,0.0,-0.16233637653985475
1.0,3.0,1.0,20.0,4.0,0.0,-0.14255686608916268
1.0,3.0,1.0,20.0,5.0,0.0,-0.23440875400392006
1.0,3.0,1.0,20.0,6.0,0.0,-0.26401017625730283
1.0,3.0,1.0,20.0,7.0,0.0,-0.23482642828953829
1.0,3.0,1.0,20.0,8.0,0.0,-0.26435352083364383
1.0,3.0,1.0,20.0,9.0,0.0,-0.23356461823615102
1.0,3.0,1.0,20.0,0.0,1.0,-0.29450847544308634
1.0,3.0,1.0,20.0,1.0,1.0,-0.28332534008624904
1.0,3.0,1.0,20.0,2.0,1.0,-0.5558225941330771
1.0,3.0,1.0,20.0,3.0,1.0,-0.5400285988256938
1.0,3.0,1.0,20.0,4.0,1.0,-0.5468515730655804
