,unitary
0,"Operator([[ 0.96135264-0.1207989j ,  0.21872967-0.11561164j],
          [-0.24053267-0.05790297j,  0.96135264-0.1207989j ]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[0.96135264-0.1207989j , 0.03084502+0.24547363j],
          [0.03084502+0.24547363j, 0.96135264-0.1207989j ]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.96135264-0.1207989j ,  0.20218243-0.14258676j],
          [-0.23117359-0.08813335j,  0.96135264-0.1207989j ]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[0.96135264-0.1207989j , 0.02306525+0.24632644j],
          [0.03859392+0.24437518j, 0.96135264-0.1207989j ]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.96135264-0.1207989j ,  0.19947347-0.14635249j],
          [-0.22948051-0.09245222j,  0.96135264-0.1207989j ]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.96135264-0.1207989j ,  0.24582301-0.02792431j],
          [-0.24508955+0.03376137j,  0.96135264-0.1207989j ]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[0.96135264-0.1207989j , 0.01057094+0.24717802j],
          [0.05091051+0.24210915j, 0.96135264-0.1207989j ]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.96135264-0.1207989j ,  0.24396252+0.04112186j],
          [-0.2262046 +0.10020078j,  0.96135264-0.1207989j ]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.96135264-0.1207989j ,  0.1861541 +0.16295819j],
          [-0.14005052+0.20394747j,  0.96135264-0.1207989j ]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.96135264-0.1207989j ,  0.15339473+0.19411022j],
          [-0.10060242+0.22602626j,  0.96135264-0.1207989j ]],
         input_dims=(2,), output_dims=(2,))"
