,unitary
0,"Operator([[ 0.99376067-0.04972948j,  0.09571062+0.02839344j],
          [-0.09239786+0.03780671j,  0.99376067-0.04972948j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.99376067-0.04972948j, -0.09091307+0.04124954j],
          [ 0.09457697+0.0319673j ,  0.99376067-0.04972948j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.99376067-0.04972948j,  0.07693623+0.06362018j],
          [-0.07020045+0.07098315j,  0.99376067-0.04972948j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.99376067-0.04972948j, -0.01760319+0.09826922j],
          [ 0.0273258 +0.09602089j,  0.99376067-0.04972948j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.99376067-0.04972948j, -0.0589166 +0.08059494j],
          [ 0.06666834+0.07431046j,  0.99376067-0.04972948j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.99376067-0.04972948j,  0.00112565-0.09982707j],
          [-0.0110861 -0.09921597j,  0.99376067-0.04972948j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.99376067-0.04972948j, -0.09557743-0.02883861j],
          [ 0.09222089-0.03823636j,  0.99376067-0.04972948j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.99376067-0.04972948j,  0.05295124-0.08463378j],
          [-0.06113598-0.07892467j,  0.99376067-0.04972948j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[0.99376067-0.04972948j, 0.00678402+0.09960265j],
          [0.00319355+0.09978232j, 0.99376067-0.04972948j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.99376067-0.04972948j, -0.09400234+0.03361951j],
          [ 0.09688907+0.02406698j,  0.99376067-0.04972948j]],
         input_dims=(2,), output_dims=(2,))"
