,unitary
0,"Operator([[ 0.96939523-0.10815603j, -0.03922206-0.21687968j],
          [-0.0095422 -0.22019108j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.96939523-0.10815603j, -0.10778304+0.19224459j],
          [ 0.14750293+0.16376217j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.96939523-0.10815603j, -0.21905486-0.0242927j ],
          [ 0.20831426-0.07197454j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.96939523-0.10815603j,  0.19553031-0.10170084j],
          [-0.21313688-0.05610559j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.96939523-0.10815603j,  0.18069626-0.12619045j],
          [-0.20406504-0.08326239j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.96939523-0.10815603j, -0.14111237+0.16929993j],
          [ 0.17495575+0.13403601j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.96939523-0.10815603j,  0.12010053+0.18479996j],
          [-0.07641778+0.20672564j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.96939523-0.10815603j, -0.21460853+0.0501831j ],
          [ 0.22039157+0.00164987j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.96939523-0.10815603j, -0.21968787-0.01767495j],
          [ 0.21039025-0.06565904j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.96939523-0.10815603j,  0.07141352-0.20850725j],
          [-0.11561199-0.1876407j ,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
