,unitary
0,"Operator([[ 0.92502524-0.16355243j,  0.13111379-0.31684078j],
          [-0.23180873-0.25267295j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.92502524-0.16355243j,  0.20235638-0.27682269j],
          [-0.28500995-0.19065212j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.92502524-0.16355243j, -0.2339473 +0.25069417j],
          [ 0.30572619+0.15527525j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.92502524-0.16355243j,  0.12138125+0.32069534j],
          [-0.0040565 +0.34287381j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.92502524-0.16355243j, -0.28305134+0.19354804j],
          [ 0.33225791+0.08475607j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.92502524-0.16355243j, -0.33687142-0.06400432j],
          [ 0.29450088-0.17563639j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.92502524-0.16355243j,  0.34069476-0.03880704j],
          [-0.33334621+0.08036921j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[0.92502524-0.16355243j, 0.06205941+0.33723513j],
          [0.05734027+0.33806952j, 0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.92502524-0.16355243j,  0.00567229-0.34285089j],
          [-0.12289121-0.32011975j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.92502524-0.16355243j, -0.338844  -0.05257042j],
          [ 0.30027453-0.16557209j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
