,unitary
0,"Operator([[ 0.9027011 -0.18298657j, -0.00793881+0.38933741j],
          [ 0.15892726+0.35551198j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.9027011 -0.18298657j, -0.09359523-0.37800341j],
          [-0.06099454-0.3846119j ,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[0.9027011 -0.18298657j, 0.07663406+0.38180344j],
          [0.07809662+0.38150696j, 0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.9027011 -0.18298657j,  0.27042048+0.28021315j],
          [-0.13995362+0.3634001j ,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.9027011 -0.18298657j, -0.31281594-0.23193282j],
          [ 0.19780366-0.33544054j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.9027011 -0.18298657j,  0.17116724-0.34978339j],
          [-0.29386754-0.25551617j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.9027011 -0.18298657j, -0.34108811+0.1878977j ],
          [ 0.38733377+0.04023928j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.9027011 -0.18298657j,  0.38859269+0.02534501j],
          [-0.34804775+0.17466942j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.9027011 -0.18298657j, -0.2461323 +0.30177067j],
          [ 0.34421789+0.18210076j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.9027011 -0.18298657j, -0.20483218-0.33119545j],
          [ 0.05968935-0.38481661j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
