,unitary
0,"Operator([[ 0.85030065-0.2171174j ,  0.33252048-0.34536789j],
          [-0.45739236-0.14367003j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[0.85030065-0.2171174j , 0.11861178+0.46452136j],
          [0.11861178+0.46452136j, 0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.85030065-0.2171174j ,  0.38772331-0.28199199j],
          [-0.47545338-0.0615868j ,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.85030065-0.2171174j , -0.35973168+0.31692581j],
          [ 0.46763657+0.10566401j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.85030065-0.2171174j , -0.29424227+0.37851068j],
          [ 0.43968957+0.19110711j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.85030065-0.2171174j ,  0.07765348-0.4730949j ],
          [-0.29496112-0.37795077j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.85030065-0.2171174j ,  0.10888595-0.46689688j],
          [-0.3193987 -0.35753785j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.85030065-0.2171174j ,  0.35895958-0.31780005j],
          [-0.46737812-0.10680139j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.85030065-0.2171174j ,  0.43778098+0.19543965j],
          [-0.2904902 +0.38139781j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.85030065-0.2171174j ,  0.12370643-0.46319064j],
          [-0.33062803-0.34718j   ,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
