,unitary
0,"Operator([[ 0.99843817-0.02496616j, -0.04595505-0.01964817j],
          [ 0.04491562-0.02192041j,  0.99843817-0.02496616j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.99843817-0.02496616j, -0.04585096-0.01988987j],
          [ 0.04479958-0.02215661j,  0.99843817-0.02496616j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[0.99843817-0.02496616j, 0.00124935+0.04996355j],
          [0.00124935+0.04996355j, 0.99843817-0.02496616j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[0.99843817-0.02496616j, 0.00124935+0.04996355j],
          [0.00124935+0.04996355j, 0.99843817-0.02496616j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.99843817-0.02496616j, -0.04489525-0.0219621j ],
          [ 0.04374149-0.02417848j,  0.99843817-0.02496616j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.99843817-0.02496616j, -0.04518799-0.02135328j],
          [ 0.0440643 -0.02358506j,  0.99843817-0.02496616j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.99843817-0.02496616j, -0.04547684-0.02073099j],
          [ 0.04438389-0.02297798j,  0.99843817-0.02496616j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.99843817-0.02496616j, -0.04574257-0.02013789j],
          [ 0.04467893-0.0223989j ,  0.99843817-0.02496616j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.99843817-0.02496616j, -0.04599362-0.01955772j],
          [ 0.04495866-0.021832j  ,  0.99843817-0.02496616j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.99843817-0.02496616j, -0.04623767-0.01897354j],
          [ 0.0452316 -0.02126075j,  0.99843817-0.02496616j]],
         input_dims=(2,), output_dims=(2,))"
