,unitary
0,"Operator([[ 0.87775053-0.20089548j,  0.19723676+0.38767599j],
          [-0.00897558+0.43487292j,  0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.87775053-0.20089548j,  0.33774815-0.27408248j],
          [-0.42334077-0.09988797j,  0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.87775053-0.20089548j, -0.43495474+0.00306412j],
          [ 0.39298652-0.18643124j,  0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.87775053-0.20089548j, -0.39011869-0.19236014j],
          [ 0.26761122-0.34289831j,  0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.87775053-0.20089548j,  0.21741887+0.37672809j],
          [-0.03191046+0.43379343j,  0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.87775053-0.20089548j, -0.25007606-0.355889j  ],
          [ 0.07038081-0.42923369j,  0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.87775053-0.20089548j, -0.26167216-0.34745172j],
          [ 0.08449241-0.42668026j,  0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.87775053-0.20089548j,  0.433915  +0.03021233j],
          [-0.37757619+0.21594268j,  0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.87775053-0.20089548j, -0.43472802+0.01437235j],
          [ 0.39770106-0.17615017j,  0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.87775053-0.20089548j,  0.31054203+0.30456307j],
          [-0.14715223+0.40931801j,  0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
