,unitary
0,"Operator([[ 0.96939523-0.10815603j, -0.0881727 +0.20199193j],
          [ 0.13052311+0.1775919j ,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.96939523-0.10815603j, -0.03294763-0.21792113j],
          [-0.01589187-0.21982405j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.96939523-0.10815603j, -0.06008083+0.2120506j ],
          [ 0.10533893+0.19359462j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.96939523-0.10815603j,  0.07320485+0.2078851j ],
          [-0.02558734+0.21890741j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.96939523-0.10815603j, -0.18511177-0.11961939j],
          [ 0.15419604-0.15747617j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.96939523-0.10815603j,  0.09751058-0.19765336j],
          [-0.13867516-0.17130197j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.96939523-0.10815603j, -0.21839571-0.02963912j],
          [ 0.20649299-0.07704422j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.96939523-0.10815603j,  0.22007078+0.0120007j ],
          [-0.21201433+0.06020871j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.96939523-0.10815603j, -0.20400539+0.08340842j],
          [ 0.21737195+0.03639509j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.96939523-0.10815603j, -0.00141792-0.22039318j],
          [-0.04719111-0.21528624j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
