,unitary
0,"Operator([[ 0.94460909-0.1427637j , -0.05914752+0.28954061j],
          [ 0.14207088+0.25912942j,  0.94460909-0.1427637j ]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.94460909-0.1427637j ,  0.12746477-0.26661756j],
          [-0.20056262-0.21704107j,  0.94460909-0.1427637j ]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.94460909-0.1427637j , -0.20205594-0.21565155j],
          [ 0.12930202-0.26573141j,  0.94460909-0.1427637j ]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.94460909-0.1427637j , -0.26775383+0.12506031j],
          [ 0.29275285+0.04034801j,  0.94460909-0.1427637j ]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.94460909-0.1427637j , -0.14080301-0.25982053j],
          [ 0.05773204-0.28982616j,  0.94460909-0.1427637j ]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[0.94460909-0.1427637j , 0.04416199+0.29220183j],
          [0.04416199+0.29220183j, 0.94460909-0.1427637j ]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.94460909-0.1427637j , -0.2462928 +0.16331579j],
          [ 0.28355562+0.08323703j,  0.94460909-0.1427637j ]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.94460909-0.1427637j , -0.05017285+0.29122994j],
          [ 0.13399629+0.26339549j,  0.94460909-0.1427637j ]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.94460909-0.1427637j ,  0.29501291+0.0173082j ],
          [-0.27672168+0.10371744j,  0.94460909-0.1427637j ]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.94460909-0.1427637j , -0.065175  -0.28824367j],
          [-0.02291778-0.29463022j,  0.94460909-0.1427637j ]],
         input_dims=(2,), output_dims=(2,))"
