,unitary
0,"Operator([[ 0.98599146-0.07408833j, -0.14769726-0.02274369j],
          [ 0.14264   -0.04455991j,  0.98599146-0.07408833j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.98599146-0.07408833j, -0.1489474 +0.01210072j],
          [ 0.14908319-0.01029358j,  0.98599146-0.07408833j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.98599146-0.07408833j, -0.13435923-0.06541676j],
          [ 0.12307476-0.08476059j,  0.98599146-0.07408833j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[0.98599146-0.07408833j, 0.01119736+0.14901803j],
          [0.01119736+0.14901803j, 0.98599146-0.07408833j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.98599146-0.07408833j, -0.09429792-0.11592954j],
          [ 0.07591476-0.12871948j,  0.98599146-0.07408833j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.98599146-0.07408833j, -0.13115256-0.07162933j],
          [ 0.1189757 -0.09042421j,  0.98599146-0.07408833j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.98599146-0.07408833j, -0.13417491-0.065794j  ],
          [ 0.12283614-0.08510605j,  0.98599146-0.07408833j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.98599146-0.07408833j, -0.12599625-0.0803536j ],
          [ 0.11257355-0.09827996j,  0.98599146-0.07408833j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.98599146-0.07408833j, -0.10494583-0.1063867j ],
          [ 0.08786917-0.120875j  ,  0.98599146-0.07408833j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.98599146-0.07408833j, -0.13049379-0.07282256j],
          [ 0.11814602-0.09150559j,  0.98599146-0.07408833j]],
         input_dims=(2,), output_dims=(2,))"
