,unitary
0,"Operator([[ 0.88064867-0.19898603j, -0.4028194 +0.15032966j],
          [ 0.42832055-0.03746968j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.88064867-0.19898603j, -0.08994925-0.42044216j],
          [-0.09956113-0.41827031j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.88064867-0.19898603j, -0.4079287 +0.13585525j],
          [ 0.42671012-0.05273468j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.88064867-0.19898603j,  0.42532674-0.06292567j],
          [-0.4110614 +0.12605952j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.88064867-0.19898603j, -0.05325017-0.4266461j ],
          [-0.13536231-0.40809254j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.88064867-0.19898603j,  0.12583293-0.41113082j],
          [-0.29037653-0.31708665j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.88064867-0.19898603j, -0.40953304-0.13093953j],
          [ 0.31344849-0.29430005j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.88064867-0.19898603j,  0.31774611-0.28965477j],
          [-0.41141588-0.12489775j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.88064867-0.19898603j, -0.22582415+0.36587693j],
          [ 0.36119638+0.23323733j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.88064867-0.19898603j, -0.06099678-0.42560765j],
          [-0.1279218 -0.41048567j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
