,unitary
0,"Operator([[ 0.92502524-0.16355243j,  0.25849887-0.22529368j],
          [-0.32007949-0.12299604j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.92502524-0.16355243j,  0.29872338+0.16835453j],
          [-0.22288419+0.26057924j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[0.92502524-0.16355243j, 0.02626704+0.34189026j],
          [0.09255888+0.33016929j, 0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.92502524-0.16355243j,  0.20489741+0.27494719j],
          [-0.09819625+0.32853676j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.92502524-0.16355243j, -0.33947589+0.04832212j],
          [ 0.33546394-0.07101306j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.92502524-0.16355243j, -0.21823153+0.26448801j],
          [ 0.2956931 +0.1736217j ,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.92502524-0.16355243j,  0.3412145 -0.03393483j],
          [-0.33216377+0.08512425j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.92502524-0.16355243j,  0.1400585 +0.31298965j],
          [-0.02424367+0.34203969j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[0.92502524-0.16355243j, 0.0597013 +0.33766057j],
          [0.0597013 +0.33766057j, 0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.92502524-0.16355243j, -0.21762709+0.26498558j],
          [ 0.29529592+0.17429637j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
