,unitary
0,"Operator([[ 0.998072  -0.02773136j,  0.05542096-0.00342964j],
          [-0.0555259 -0.00034699j,  0.998072  -0.02773136j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.998072  -0.02773136j,  0.05542971-0.00328533j],
          [-0.05552661-0.00020242j,  0.998072  -0.02773136j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.998072  -0.02773136j,  0.05544686-0.00298184j],
          [-0.05552689+0.00010156j,  0.998072  -0.02773136j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.998072  -0.02773136j,  0.05546314-0.0026619j ],
          [-0.05552538+0.00042191j,  0.998072  -0.02773136j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[0.998072  -0.02773136j, 0.00154222+0.05550556j],
          [0.00154222+0.05550556j, 0.998072  -0.02773136j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.998072  -0.02773136j,  0.05551345-0.00122565j],
          [-0.05549586+0.00185873j,  0.998072  -0.02773136j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.998072  -0.02773136j,  0.05552564-0.00038601j],
          [-0.05546141+0.00269776j,  0.998072  -0.02773136j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.998072  -0.02773136j,  0.05552628+0.00027923j],
          [-0.05542511+0.00336201j,  0.998072  -0.02773136j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.998072  -0.02773136j,  0.05549707+0.00182249j],
          [-0.05531025+0.00490126j,  0.998072  -0.02773136j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.998072  -0.02773136j,  0.05543923+0.0031205j ],
          [-0.05518043+0.00619406j,  0.998072  -0.02773136j]],
         input_dims=(2,), output_dims=(2,))"
