,unitary
0,"Operator([[ 0.97517033-0.0978434j , -0.12484016-0.1545459j ],
          [ 0.09164814-0.17626719j,  0.97517033-0.0978434j ]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[0.97517033-0.0978434j , 0.01983384+0.19767681j],
          [0.01983384+0.19767681j, 0.97517033-0.0978434j ]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.97517033-0.0978434j ,  0.13275231+0.14780503j],
          [-0.10074178+0.17123258j,  0.97517033-0.0978434j ]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.97517033-0.0978434j , -0.06543008+0.18758574j],
          [ 0.10139336+0.17084756j,  0.97517033-0.0978434j ]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.97517033-0.0978434j ,  0.18631676-0.06896064j],
          [-0.19630319-0.03057059j,  0.97517033-0.0978434j ]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.97517033-0.0978434j , -0.0253324 -0.19704764j],
          [-0.01431989-0.19815258j,  0.97517033-0.0978434j ]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.97517033-0.0978434j , -0.08881537+0.17771138j],
          [ 0.12235077+0.15652409j,  0.97517033-0.0978434j ]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.97517033-0.0978434j ,  0.00191642-0.19866009j],
          [-0.04134588-0.19431938j,  0.97517033-0.0978434j ]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.97517033-0.0978434j , -0.19287559-0.04762886j],
          [ 0.17956853-0.08499792j,  0.97517033-0.0978434j ]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.97517033-0.0978434j ,  0.06005407+0.18937532j],
          [-0.02123392+0.19753132j,  0.97517033-0.0978434j ]],
         input_dims=(2,), output_dims=(2,))"
