,unitary
0,"Operator([[ 0.97517033-0.0978434j ,  0.06575889-0.18747072j],
          [-0.10169278-0.17066951j,  0.97517033-0.0978434j ]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[0.97517033-0.0978434j , 0.01983384+0.19767681j],
          [0.01983384+0.19767681j, 0.97517033-0.0978434j ]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.97517033-0.0978434j ,  0.05966007-0.18949981j],
          [-0.09611864-0.17386981j,  0.97517033-0.0978434j ]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.97517033-0.0978434j ,  0.02671202-0.19686536j],
          [-0.06529067-0.1876343j ,  0.97517033-0.0978434j ]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.97517033-0.0978434j , -0.18417679+0.07448767j],
          [ 0.19530393+0.0364126j ,  0.97517033-0.0978434j ]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.97517033-0.0978434j ,  0.10404911-0.16924327j],
          [-0.13559851-0.14519831j,  0.97517033-0.0978434j ]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.97517033-0.0978434j ,  0.13598857-0.14483305j],
          [-0.16205174-0.11492927j,  0.97517033-0.0978434j ]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.97517033-0.0978434j ,  0.13773987-0.14316855j],
          [-0.16343744-0.11295002j,  0.97517033-0.0978434j ]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.97517033-0.0978434j ,  0.06537104-0.18760632j],
          [-0.1013396 -0.17087946j,  0.97517033-0.0978434j ]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.97517033-0.0978434j ,  0.15831591-0.12002323j],
          [-0.17900507-0.08617824j,  0.97517033-0.0978434j ]],
         input_dims=(2,), output_dims=(2,))"
