,unitary
0,"Operator([[ 0.95240675-0.13313589j, -0.09788614-0.25615332j],
          [ 0.02389171-0.27317651j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.95240675-0.13313589j,  0.13926846-0.23622132j],
          [-0.19870636-0.1889762j ,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.95240675-0.13313589j,  0.26934025-0.05149804j],
          [-0.27313744+0.02433432j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.95240675-0.13313589j,  0.21320485-0.17245263j],
          [-0.25232195-0.10737715j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.95240675-0.13313589j,  0.03063916-0.27250222j],
          [-0.10419004-0.2536546j ,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[0.95240675-0.13313589j, 0.03796368+0.27157868j],
          [0.03796368+0.27157868j, 0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[0.95240675-0.13313589j, 0.03796368+0.27157868j],
          [0.03796368+0.27157868j, 0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.95240675-0.13313589j, -0.08216472+0.26162029j],
          [ 0.15075645+0.2290605j ,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.95240675-0.13313589j,  0.27372724+0.01641995j],
          [-0.25873184+0.09085182j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[0.95240675-0.13313589j, 0.04120714+0.2711055j ],
          [0.0347148 +0.27201305j, 0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
