,unitary
0,"Operator([[ 0.99230021-0.05518458j,  0.08308581-0.07342823j],
          [-0.09071538-0.06376266j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.99230021-0.05518458j,  0.10789305-0.02557435j],
          [-0.11006348-0.01345318j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.99230021-0.05518458j,  0.11017082+0.01254385j],
          [-0.10810055+0.02468253j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.99230021-0.05518458j,  0.10857376+0.02250993j],
          [-0.10540828+0.03441007j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[0.99230021-0.05518458j, 0.00615698+0.11071156j],
          [0.00615698+0.11071156j, 0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.99230021-0.05518458j,  0.09933753-0.04926471j],
          [-0.10418757-0.03794611j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.99230021-0.05518458j,  0.10792885-0.02542284j],
          [-0.11008226-0.01329863j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.99230021-0.05518458j,  0.07616666+0.08058286j],
          [-0.06676174+0.08853151j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.99230021-0.05518458j,  0.11038638+0.01047874j],
          [-0.10854378+0.02265405j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.99230021-0.05518458j,  0.09680237-0.05407641j],
          [-0.10220158-0.04300924j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
