,unitary
0,"Operator([[ 0.87775053-0.20089548j, -0.40932349-0.147137j  ],
          [ 0.30457463-0.31053069j,  0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.87775053-0.20089548j,  0.43428242-0.02436794j],
          [-0.40164756+0.16695585j,  0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.87775053-0.20089548j,  0.31758771+0.29720878j],
          [-0.15669536+0.4057605j ,  0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.87775053-0.20089548j,  0.23161977+0.36816749j],
          [-0.04842118+0.43226196j,  0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.87775053-0.20089548j, -0.24477223+0.35955747j],
          [ 0.37679955+0.21729499j,  0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.87775053-0.20089548j, -0.20671378+0.38270671j],
          [ 0.35259906+0.25469378j,  0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.87775053-0.20089548j, -0.39329104-0.18578798j],
          [ 0.27332641-0.3383603j ,  0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.87775053-0.20089548j, -0.4183548 -0.11905576j],
          [ 0.32492122-0.28917334j,  0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.87775053-0.20089548j, -0.21628574-0.37737978j],
          [ 0.03060667-0.43388737j,  0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.87775053-0.20089548j, -0.2344307 +0.36638404j],
          [ 0.37045687+0.22794017j,  0.87775053-0.20089548j]],
         input_dims=(2,), output_dims=(2,))"
