,unitary
0,"Operator([[0.94460909-0.1427637j , 0.0254837 +0.29441938j],
          [0.06266137+0.28880053j, 0.94460909-0.1427637j ]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.94460909-0.1427637j ,  0.13615327-0.26228702j],
          [-0.2075833 -0.21033632j,  0.94460909-0.1427637j ]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.94460909-0.1427637j ,  0.02010407-0.29483558j],
          [-0.10633602-0.27572603j,  0.94460909-0.1427637j ]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.94460909-0.1427637j , -0.21405476+0.20374679j],
          [ 0.26470561+0.13138924j,  0.94460909-0.1427637j ]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.94460909-0.1427637j , -0.20128714-0.21636931j],
          [ 0.12835545-0.26618992j,  0.94460909-0.1427637j ]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[0.94460909-0.1427637j , 0.04416199+0.29220183j],
          [0.04416199+0.29220183j, 0.94460909-0.1427637j ]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[0.94460909-0.1427637j , 0.03836525+0.29301928j],
          [0.04994139+0.29126972j, 0.94460909-0.1427637j ]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.94460909-0.1427637j , -0.02025741+0.29482508j],
          [ 0.10647941+0.27567069j,  0.94460909-0.1427637j ]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.94460909-0.1427637j ,  0.1537329 +0.2523854j ],
          [-0.07228166+0.28654416j,  0.94460909-0.1427637j ]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.94460909-0.1427637j, -0.18101017-0.2335969j],
          [ 0.10389302-0.2766558j,  0.94460909-0.1427637j]],
         input_dims=(2,), output_dims=(2,))"
