,unitary
0,"Operator([[ 0.95240675-0.13313589j,  0.09334745-0.25784195j],
          [-0.16047442-0.22236047j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.95240675-0.13313589j, -0.04339587+0.27076377j],
          [ 0.11598103+0.24848465j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.95240675-0.13313589j,  0.11863729-0.24722745j],
          [-0.18188412-0.20521789j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.95240675-0.13313589j, -0.23132325-0.1472609j ],
          [ 0.1820742 -0.20504927j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.95240675-0.13313589j, -0.27292163-0.02664589j],
          [ 0.25515296-0.10046486j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.95240675-0.13313589j,  0.05504483-0.26863783j],
          [-0.12660048-0.24324584j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.95240675-0.13313589j,  0.02800949-0.27278506j],
          [-0.10173873-0.2546477j ,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.95240675-0.13313589j,  0.07636347-0.26337205j],
          [-0.14565794-0.23233593j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.95240675-0.13313589j,  0.27311052+0.02463459j],
          [-0.25588615+0.09858245j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.95240675-0.13313589j,  0.05888148-0.26782306j],
          [-0.13006663-0.24141021j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
