,unitary
0,"Operator([[0.88064867-0.19898603j, 0.11485481+0.41433181j],
          [0.07444797+0.42346189j, 0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.88064867-0.19898603j,  0.42571289-0.06025784j],
          [-0.41026299+0.1286342j ,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.88064867-0.19898603j, -0.4112188 +0.1255451j ],
          [ 0.42524767-0.06345779j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.88064867-0.19898603j, -0.37077929-0.2176814j ],
          [ 0.24116445-0.3559525j ,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[0.88064867-0.19898603j, 0.12279389+0.41204871j],
          [0.06629854+0.42481405j, 0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.88064867-0.19898603j, -0.2154461 -0.37208259j],
          [ 0.03453617-0.42856706j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.88064867-0.19898603j, -0.09203225-0.41999112j],
          [-0.09748657-0.41875869j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.88064867-0.19898603j,  0.40134961+0.15421079j],
          [-0.29605445+0.31179198j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.88064867-0.19898603j, -0.41042611-0.12811277j],
          [ 0.31547017-0.29213189j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.88064867-0.19898603j,  0.25966225+0.34269227j],
          [-0.08709325+0.42104304j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
