,unitary
0,"Operator([[ 0.9027011 -0.18298657j,  0.01671788-0.38905932j],
          [-0.16690503-0.35183712j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[0.9027011 -0.18298657j, 0.04800255+0.38644844j],
          [0.10627683+0.37463566j, 0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.9027011 -0.18298657j,  0.38510137+0.05782372j],
          [-0.33218423+0.20322471j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.9027011 -0.18298657j, -0.12184926+0.36986403j],
          [ 0.25626244+0.293217j  ,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.9027011 -0.18298657j,  0.38438289+0.06242149j],
          [-0.32973201+0.20717975j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.9027011 -0.18298657j,  0.31896441+0.22340177j],
          [-0.20678892+0.32997725j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.9027011 -0.18298657j, -0.22044973+0.32101178j],
          [ 0.32805552+0.20982426j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.9027011 -0.18298657j,  0.38613096+0.05049281j],
          [-0.33598734+0.19687344j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.9027011 -0.18298657j,  0.11663573-0.37154105j],
          [-0.25211352-0.29679188j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[0.9027011 -0.18298657j, 0.07736548+0.3816559j ],
          [0.07736548+0.3816559j , 0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
