,unitary
0,"Operator([[ 0.9318629 -0.1567647j , -0.03222354+0.32560407j],
          [ 0.13698578+0.29713846j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.9318629 -0.1567647j ,  0.0645639 -0.32076139j],
          [-0.16596153-0.28198074j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[0.9318629 -0.1567647j , 0.03641029+0.32516251j],
          [0.07198529+0.31917783j, 0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.9318629 -0.1567647j ,  0.11931863+0.30466282j],
          [-0.01306691+0.32693367j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.9318629 -0.1567647j , -0.2640209 -0.19325975j],
          [ 0.18625482-0.26900839j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.9318629 -0.1567647j ,  0.22494123-0.23760853j],
          [-0.29030403-0.15093026j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.9318629 -0.1567647j , -0.31414513+0.09148338j],
          [ 0.3267865 -0.01633876j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.9318629 -0.1567647j ,  0.31589719+0.08523692j],
          [-0.27062018+0.18390511j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.9318629 -0.1567647j , -0.28795462+0.15536571j],
          [ 0.32293956+0.05259669j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.9318629 -0.1567647j , -0.13791016-0.29671056j],
          [ 0.03323704-0.32550218j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
