,unitary
0,"Operator([[ 0.96939523-0.10815603j, -0.12652489-0.18046223j],
          [ 0.08364019-0.20391048j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.96939523-0.10815603j, -0.08569331+0.2030562j ],
          [ 0.12833925+0.17917646j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.96939523-0.10815603j,  0.08723435+0.20239895j],
          [-0.04048099+0.21664823j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.96939523-0.10815603j, -0.1507992 +0.16073197j],
          [ 0.18251603+0.12354378j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.96939523-0.10815603j,  0.17673668-0.13167882j],
          [-0.20141245-0.08948848j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.96939523-0.10815603j, -0.04482172-0.21579198j],
          [-0.0038405 -0.22036428j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.96939523-0.10815603j, -0.19327484+0.1059245j ],
          [ 0.21186775+0.06072249j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.96939523-0.10815603j,  0.02350078-0.21914123j],
          [-0.07122113-0.20857305j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.96939523-0.10815603j, -0.10760704-0.19234316j],
          [ 0.06256899-0.21132981j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.96939523-0.10815603j,  0.06302262+0.21119497j],
          [-0.014926  +0.21989175j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
